,State_abv,City,CH_Latitude,CH_Longitude,State
4050,AL,Huntsville,34.640247,-86.669231,Alabama
4051,CO,Colorado Springs,38.915256,-104.788063,Colorado
4052,CO,Fort Carson,38.71128,-104.777678,Colorado
4053,FL,Lake Worth,26.635337,-80.174704,Florida
4054,FL,Okeechobee,27.600423,-80.821781,Florida
4055,FL,St. Cloud,28.055015,-81.225014,Florida
4056,HI,Honolulu,21.349336,-157.949789,Hawaii
4057,IL,Mokena,41.543967,-87.831893,Illinois
4058,IN,Frankfort,40.261973,-86.650714,Indiana
4059,IN,Indianapolis,39.770623,-86.036232,Indiana
4060,IN,Indianapolis,39.861485,-85.973808,Indiana
4061,IN,Indianapolis,39.780476,-86.250998,Indiana
4062,IN,Plainfield,39.678406,-86.37043,Indiana
4063,KY,Golden Pond,36.777731,-88.062933,Kentucky
4064,KY,Fort Campbell,36.647492,-87.477472,Kentucky
4065,LA,Barksdale AFB,32.485481,-93.666795,Louisiana
4066,MA,Charlton,42.155986,-71.964853,Massachusetts
4067,MI,Wixom,42.493958,-83.536446,Michigan
4068,NC,Camp Lejeune,34.652339,-77.343997,North Carolina
4069,OH,Sandusky,41.373499,-82.657875,Ohio
4070,TX,San Antonio,29.52423,-98.717532,Texas
4071,VA,Virginia Beach,36.914011,-76.147558,Virginia
4072,VA,Yorktown,37.238756,-76.509673,Virginia
4073,VA,Quantico,38.53225,-77.4469,Virginia
4074,NJ,Montclair,40.823241,-74.219274,New Jersey
4075,CA,Barstow,34.862189,-117.048075,California
4076,CT,Danbury,41.398261,-73.44976,Connecticut
4077,NC,Camp Lejeune,34.672015,-77.329518,North Carolina
4078,OK,Durant,34.016479,-96.37363,Oklahoma
4079,CA,Vacaville,38.34962,-121.987,California
4080,AL,Gadsden,34.016352,-85.999972,Alabama
4081,NY,Castle Creek,42.231607,-75.916744,New York
4082,CA,Buena Park,33.862442,-117.993016,California
4083,CA,San Diego,32.73943,-117.177482,California
4084,IL,West Peoria,40.70153,-89.642572,Illinois
4085,IN,Sellersburg,38.37313215487006,-85.74705270367431,Indiana
4086,MD,Baltimore,39.1869512743369,-76.65601421929625,Maryland
4087,MN,Rochester,44.044438,-92.514584,Minnesota
4088,NY,Lewiston,43.182614,-78.984194,New York
4089,PA,Clarion,41.17288847979592,-79.34168206162417,Pennsylvania
4090,PA,Fairless Hills,40.179253,-74.800407,Pennsylvania
4091,PA,Lester,39.87495,-75.262024,Pennsylvania
4092,TX,Dallas,32.855268,-96.879652,Texas
4093,VA,Richmond,37.522579,-77.433474,Virginia
4094,WI,Oshkosh,43.985877,-88.583195,Wisconsin
4095,IA,Storm Lake,42.642532,-95.18132,Iowa
4096,IL,Belvidere,42.273625,-88.863324,Illinois
4097,IL,Country Club Hills,41.556425,-87.73397,Illinois
4098,IL,Elk Grove Village,41.993051,-87.940545,Illinois
4099,IL,North Aurora,41.78946,-88.322353,Illinois
4100,IL,Schiller Park,41.95369429336844,-87.88553447857362,Illinois
4101,IN,Plymouth,41.327759,-86.302684,Indiana
4102,KY,Henderson,37.863831,-87.573554,Kentucky
4103,MA,Charlton,42.140125,-72.024614,Massachusetts
4104,MA,Westborough,42.244817,-71.592092,Massachusetts
4105,MN,Pipestone,43.992873,-96.33186,Minnesota
4106,ND,Fargo,46.866385,-96.861007,North Dakota
4107,ND,Fargo,46.86046136539123,-96.8356471656067,North Dakota
4108,NE,Omaha,41.215752,-96.042527,Nebraska
4109,PA,Allentown,40.613161,-75.571573,Pennsylvania
4110,TN,Nashville,36.166836,-86.662358,Tennessee
4111,TX,Austin,30.433396,-97.771207,Texas
4112,TX,Houston,29.737028,-95.544021,Texas
4113,HI,Honolulu,21.279107,-157.830786,Hawaii
4114,HI,Wailuku,20.885721,-156.504489,Hawaii
4115,AZ,Buckeye,33.427494,-112.590097,Arizona
4116,KY,Cadiz,36.869589,-87.7923145,Kentucky
4117,KY,Madisonville,37.354292,-87.545167,Kentucky
4118,KY,Murray,36.6259,-88.301188,Kentucky
4119,KY,Princeton,37.10851,-87.930858,Kentucky
4120,MD,Galena,39.339764,-75.887832,Maryland
4121,TN,Jackson,35.636989,-88.848698,Tennessee
4122,CA,Colfax,39.084259,-120.956,California
4123,CA,Woodland,38.677078,-121.792715,California
4124,CO,Boulder,40.028771,-105.258794,Colorado
4125,CO,Boulder,40.025907,-105.234548,Colorado
4126,GA,Valdosta,30.797235,-83.27464,Georgia
4127,MN,Minnesota City,44.075729,-91.730504,Minnesota
4128,MN,Owatonna,44.140319,-93.252685,Minnesota
4129,NY,Minoa,43.07816,-75.998345,New York
4130,TX,Houston,29.6189478,-95.1903621,Texas
4131,VA,Chesapeake,36.754563,-76.22878,Virginia
4132,WI,Sheboygan,43.790766,-87.761889,Wisconsin
4133,WI,Waukesha,43.05884469467037,-88.20480066931151,Wisconsin
4134,WY,Rock Springs,41.613426,-109.230026,Wyoming
4135,VA,Sterling,38.97776,-77.438304,Virginia
4136,CA,Riverbank,37.733193,-120.958232,California
4137,IA,Bayard,41.848886,-94.557006,Iowa
4138,IA,Ellsworth,42.310496,-93.577761,Iowa
4139,IL,Park Ridge,42.01102,-87.839857,Illinois
4140,IL,Waterloo,38.331781,-90.159011,Illinois
4141,MI,Whitehall,43.383551,-86.287174,Michigan
4142,NE,Elgin,41.987876,-98.084103,Nebraska
4143,NY,Clarence,42.95248,-78.60289,New York
4144,OH,Toledo,41.662926,-83.682529,Ohio
4145,TX,Cypress,29.89582361306458,-95.6836863563446,Texas
4146,TX,Little Elm,33.191769,-96.88639,Texas
4147,TX,Northlake,33.029031,-97.270226,Texas
4148,AZ,Phoenix,33.677303,-112.030435,Arizona
4149,CA,Anaheim,33.81496,-117.906186,California
4150,CA,Gardena,33.868072,-118.285598,California
4151,CA,Los Angeles,34.031714,-118.257312,California
4152,CA,San Diego,32.754335,-117.107501,California
4153,CA,Van Nuys,34.220778,-118.486698,California
4154,CO,Brighton,39.908033,-104.830377,Colorado
4155,MI,Ann Arbor,42.232979,-83.747924,Michigan
4156,OH,Columbus,39.996278,-82.922503,Ohio
4157,OR,Redmond,44.248312,-121.186296,Oregon
4158,CA,Lemoore,36.282461,-119.793046,California
4159,CA,Vacaville,38.353612,-121.963617,California
4160,CO,Parachute,39.453505,-108.046509,Colorado
4161,GA,Norcross,33.925633,-84.139811,Georgia
4162,GA,Port Wentworth,32.189249,-81.192721,Georgia
4163,TX,Mansfield,32.591404,-97.162903,Texas
4164,TX,Mansfield,32.547317,-97.152633,Texas
4165,UT,Lehi,40.389797,-111.835339,Utah
4166,WY,Pinedale,42.8666284,-109.8923465,Wyoming
4167,CO,Colorado Springs,38.990597,-104.8073,Colorado
4168,CO,Colorado Springs,38.939158,-104.729892,Colorado
4169,GA,Smyrna,33.864975,-84.491965,Georgia
4170,IA,Cedar Rapids,42.009641,-91.635488,Iowa
4171,MI,Bad Axe,43.80232,-83.01269,Michigan
4172,MI,East Lansing,42.755592,-84.462807,Michigan
4173,OK,Tulsa,36.132909,-95.904092,Oklahoma
4174,CA,Fairfield,38.288085,-122.035614,California
4175,SC,Columbia,34.065015,-81.025125,South Carolina
4176,TX,Austin,30.276395,-97.810292,Texas
4177,TX,Cedar Park,30.52697,-97.858188,Texas
4178,TX,Conroe,30.29446,-95.458702,Texas
4179,TX,Dickinson,29.46366,-95.051686,Texas
4180,TX,El Paso,31.73916,-106.34351,Texas
4181,TX,Friendswood,29.527523,-95.205568,Texas
4182,TX,Grapevine,32.919588,-97.113963,Texas
4183,TX,Humble,29.978051,-95.247344,Texas
4184,TX,Mercedes,26.1552655,-97.9414691,Texas
4185,TX,New Braunfels,29.656557,-98.110553,Texas
4186,TX,Orange,30.116793,-93.880658,Texas
4187,TX,Silsbee,30.349997,-94.193258,Texas
4188,TX,Splendora,30.235973,-95.158402,Texas
4189,WA,Othello,46.9652135,-119.3432515,Washington
4190,IN,Indianapolis,39.833399,-86.245326,Indiana
4191,IN,Indianapolis,39.926954,-86.100509,Indiana
4192,NY,Yonkers,40.964447,-73.840117,New York
4193,OH,Groveport,39.891676,-82.888083,Ohio
4194,OK,Oklahoma City,35.604088,-97.498821,Oklahoma
4195,PA,Philadelphia,39.910283,-75.223483,Pennsylvania
4196,RI,East Providence,41.822692,-71.348906,Rhode Island
4197,RI,Middletown,41.51931,-71.290753,Rhode Island
4198,RI,West Warwick,41.671765,-71.500169,Rhode Island
4199,UT,Riverdale,41.179728,-111.994029,Utah
4200,UT,Salt Lake City,40.75259,-111.893299,Utah
4201,WI,Madison,43.036416,-89.42127,Wisconsin
4202,WI,Madison,43.140981,-89.288205,Wisconsin
4203,KY,Hopkinsville,36.81936960033514,-87.47366082670595,Kentucky
4204,MA,Lawrence,42.715137,-71.139068,Massachusetts
4205,ME,Bangor,44.827517,-68.745394,Maine
4206,ME,Saco,43.538657,-70.421699,Maine
4207,ME,Topsham,43.936587,-69.96565,Maine
4208,MO,Hazelwood,38.781113,-90.366384,Missouri
4209,NJ,Bridgewater,40.575337,-74.571677,New Jersey
4210,NJ,Denville,40.864552,-74.50632,New Jersey
4211,NJ,Red Bank,40.338246,-74.068682,New Jersey
4212,NJ,Springfield,40.687162,-74.31859,New Jersey
4213,NJ,Turnersville,39.727845,-75.031104,New Jersey
4214,NM,Santa Fe,35.659801,-105.966558,New Mexico
4215,GA,Dublin,32.54118,-82.953347,Georgia
4216,GA,Garden City,32.075164,-81.158721,Georgia
4217,WI,Monona,43.043029,-89.352921,Wisconsin
4218,CA,Hemet,33.731654,-117.01234,California
4219,GA,Ball Ground,34.319688,-84.240475,Georgia
4220,MN,St. Cloud,45.467851,-94.119751,Minnesota
4221,MO,St. Joseph,39.741662,-94.855413,Missouri
4222,NC,Winston-Salem,36.093837,-80.209155,North Carolina
4223,NJ,Lindenwold,39.811305,-74.96135,New Jersey
4224,PA,Bristol,40.121713,-74.85754,Pennsylvania
4225,PA,King of Prussia,40.085404,-75.390522,Pennsylvania
4226,TX,Bryan,30.725159,-96.425728,Texas
4227,TX,Katy,29.784231,-95.800795,Texas
4228,TX,Rosenberg,29.533464,-95.776052,Texas
4229,CO,Denver,39.743919,-104.998075,Colorado
4230,CA,Perris,33.760846,-117.185047,California
4231,MI,Plymouth,42.388337,-83.490046,Michigan
4232,MI,Southgate,42.215566,-83.224748,Michigan
4233,MI,Sterling Heights,42.578731,-83.042555,Michigan
4234,MO,Dexter,36.800644,-89.949532,Missouri
4235,NY,New Hampton,41.412094,-74.41875,New York
4236,PA,Clarion,41.17288847979592,-79.34168206162417,Pennsylvania
4237,SC,Greenwood,34.193361,-82.079513,South Carolina
4238,TN,Pulaski,35.201081,-87.043782,Tennessee
4239,TX,Arlington,32.705422,-97.122901,Texas
4240,TX,Austin,30.231971,-97.812681,Texas
4241,TX,Austin,30.324043,-97.68837,Texas
4242,TX,Austin,30.182031,-97.769888,Texas
4243,TX,Bastrop,30.1083955,-97.3348237,Texas
4244,TX,Midland,32.022583,-102.1794492,Texas
4245,TX,Austin,30.219269,-97.687927,Texas
4246,CO,Colorado Springs,38.894448,-104.713785,Colorado
4247,CO,Colorado Springs,38.884618,-104.721297,Colorado
4248,FL,Fort Pierce,27.418655,-80.377502,Florida
4249,FL,Pompano Beach,26.258829,-80.118759,Florida
4250,IL,Villa Park,41.861016,-87.971098,Illinois
4251,IL,West Frankfort,37.89797,-88.942535,Illinois
4252,NE,Jackson,42.44773429757662,-96.57119387011414,Nebraska
4253,OK,Tulsa,36.093689,-95.922913,Oklahoma
4254,AR,Batesville,35.725852,-91.522288,Arkansas
4255,AL,Trussville,33.656727,-86.574883,Alabama
4256,CA,Baldwin Park,34.090116,-117.951919,California
4257,CA,Carlsbad,33.133883,-117.264644,California
4258,CA,Castroville,36.752787,-121.73951,California
4259,CA,Chino,34.002873,-117.686257,California
4260,CA,Chino,34.002873,-117.686257,California
4261,CA,El Cajon,32.814368,-116.974443,California
4262,CA,El Cajon,32.814368,-116.974443,California
4263,CA,Grass Valley,39.245728,-121.027709,California
4264,CA,Palmdale,34.570009,-118.149825,California
4265,CA,San Leandro,37.712037,-122.193722,California
4266,CA,San Leandro,37.712037,-122.193722,California
4267,CA,Simi Valley,34.282188,-118.802853,California
4268,CA,Simi Valley,34.282188,-118.802853,California
4269,CA,Sun Valley,34.236457,-118.372546,California
4270,CA,Los Angeles,34.235534,-118.380554,California
4271,CO,Glenwood Springs,39.557159,-107.356333,Colorado
4272,CO,Henderson,39.867281,-104.896443,Colorado
4273,FL,Fort Walton Beach,30.422787,-86.668085,Florida
4274,FL,Pensacola,30.477803,-87.304989,Florida
4275,IA,Des Moines,41.586226,-93.585579,Iowa
4276,IL,Rockford,42.22456,-89.109935,Illinois
4277,MA,Norton,41.951097,-71.1434,Massachusetts
4278,MI,Southfield,42.445167,-83.230676,Michigan
4279,MS,Jackson,32.34776,-90.247321,Mississippi
4280,NJ,Hamilton Township,40.213062,-74.715814,New Jersey
4281,NY,Rochester,43.184356,-77.659942,New York
4282,OH,Canal Winchester,39.848906,-82.836232,Ohio
4283,OK,Oklahoma City,35.608029,-97.530713,Oklahoma
4284,OR,Portland,45.576579,-122.610229,Oregon
4285,PA,Mehoopany,41.535431,-76.135081,Pennsylvania
4286,RI,Cranston,41.736761,-71.461206,Rhode Island
4287,TX,Arlington,32.68081,-97.087869,Texas
4288,TX,Houston,29.951637,-95.327181,Texas
4289,VA,Chesapeake,36.767679,-76.355967,Virginia
4290,WA,Auburn,47.310348,-122.23753,Washington
4291,WA,Spokane Valley,47.6755779,-117.2551876,Washington
4292,WA,Woodinville,47.78557,-122.149322,Washington
4293,WI,Beloit,42.513287,-88.983359,Wisconsin
4294,WI,Franklin,42.8513,-87.952466,Wisconsin
4295,WY,Afton,42.734146,-110.934037,Wyoming
4296,AL,Huntsville,34.754579,-86.713759,Alabama
4297,AL,Huntsville,34.739536,-86.601051,Alabama
4298,AR,Bryant,34.610652,-92.494271,Arkansas
4299,AR,Fayetteville,36.05621,-94.170486,Arkansas
4300,AR,North Little Rock,34.783934,-92.217692,Arkansas
4301,AR,North Little Rock,34.813147,-92.360483,Arkansas
4302,AR,Paragould,36.0602368463538,-90.52057336931152,Arkansas
4303,AR,Sherwood,34.831789,-92.19732,Arkansas
4304,AR,Springdale,36.174435,-94.15626,Arkansas
4305,AR,Springdale,36.167392,-94.119169,Arkansas
4306,CO,Colorado Springs,38.794458,-104.768181,Colorado
4307,CO,Fountain,38.715239,-104.701984,Colorado
4308,FL,Fort Lauderdale,26.136896,-80.153557,Florida
4309,IA,Ankeny,41.761408,-93.571531,Iowa
4310,IA,Cedar Rapids,41.96345,-91.707001,Iowa
4311,IA,Colfax,41.686706,-93.246398,Iowa
4312,IA,Muscatine,41.441917,-91.02995,Iowa
4313,IA,Winterset,41.335683,-94.012651,Iowa
4314,IN,Granger,41.72387034856799,-86.1397176831894,Indiana
4315,KY,Louisville,38.300182,-85.541275,Kentucky
4316,KY,Madisonville,37.3513,-87.497578,Kentucky
4317,KY,Shelbyville,38.188581,-85.212519,Kentucky
4318,MI,Sterling Heights,42.608134,-83.031529,Michigan
4319,MN,Blaine,45.167684,-93.26571,Minnesota
4320,MN,Blaine,45.197665,-93.232421,Minnesota
4321,MN,Brooklyn Park,45.092163,-93.381898,Minnesota
4322,MN,Burnsville,44.735819,-93.257801,Minnesota
4323,MN,Mendota Heights,44.883119,-93.14605,Minnesota
4324,MN,Minneapolis,44.870217,-93.20001,Minnesota
4325,MN,Richfield,44.883341,-93.290552,Minnesota
4326,MN,Newport,44.873823,-92.999894,Minnesota
4327,MN,White Bear Lake,45.036102,-92.985316,Minnesota
4328,MN,White Bear Lake,45.079746,-93.039198,Minnesota
4329,MO,Kansas City,39.105394,-94.580568,Missouri
4330,MO,Springfield,37.226468,-93.275616,Missouri
4331,ND,Minot,48.228483,-101.253228,North Dakota
4332,ND,Tioga,48.396057,-102.92968,North Dakota
4333,ND,Watford City,47.799035,-103.282568,North Dakota
4334,NE,Lincoln,40.874838,-96.604456,Nebraska
4335,NE,Omaha,41.275881,-96.023353,Nebraska
4336,NE,Omaha,41.298743,-96.051763,Nebraska
4337,NE,Omaha,41.204877,-96.138126,Nebraska
4338,OK,Broken Arrow,36.016427,-95.79736,Oklahoma
4339,OK,Claremore,36.317234,-95.625835,Oklahoma
4340,OK,Locust Grove,36.1896841,-95.1606946,Oklahoma
4341,OK,Oklahoma City,35.608029,-97.530713,Oklahoma
4342,OK,Tulsa,36.047147,-96.004211,Oklahoma
4343,SD,Sioux Falls,43.562555,-96.710706,South Dakota
4344,TN,Clarksville,36.562223,-87.31284,Tennessee
4345,TX,Conroe,30.314088,-95.506893,Texas
4346,TX,League City,29.4913,-95.09716,Texas
4347,TX,Lubbock,33.592058,-101.854981,Texas
4348,TX,Lubbock,33.49119,-101.904183,Texas
4349,TX,Porter,30.105206,-95.251458,Texas
4350,TX,The Woodlands,30.230708,-95.505586,Texas
4351,VA,Chester,37.345586,-77.344019,Virginia
4352,VA,Petersburg,37.183976,-77.487151,Virginia
4353,VA,Warrenton,38.624485,-77.799907,Virginia
4354,WI,Baraboo,43.470581,-89.74039,Wisconsin
4355,WI,Hustisford,43.345892,-88.603867,Wisconsin
4356,WI,Milwaukee,42.959513,-87.908963,Wisconsin
4357,WY,Cheyenne,41.139149,-104.769096,Wyoming
4358,WY,Gillette,44.300688,-105.530537,Wyoming
4359,CT,Hartford,41.766034,-72.673634,Connecticut
4360,IL,Antioch,42.4685,-88.068526,Illinois
4361,IL,Bradley,41.161603,-87.845309,Illinois
4362,IL,Bridgeview,41.725386,-87.801696,Illinois
4363,IL,Crest Hill,41.56864103222674,-88.11810494177246,Illinois
4364,IL,Crestwood,41.649763,-87.734927,Illinois
4365,IL,Crystal Lake,42.22904322274028,-88.29259381534422,Illinois
4366,IL,Danville,40.20289743168498,-87.62275546557618,Illinois
4367,IL,Dolton,41.624425,-87.581771,Illinois
4368,IL,Effingham,39.141026,-88.558617,Illinois
4369,IL,Freeport,42.262789,-89.629456,Illinois
4370,IL,Galesburg,40.98183,-90.356918,Illinois
4371,IL,Hodgkins,41.778483,-87.859317,Illinois
4372,IL,Joliet,41.519382,-88.145117,Illinois
4373,IL,Melrose Park,41.90825050658221,-87.87319075924682,Illinois
4374,IL,Pekin,40.543632,-89.594602,Illinois
4375,IL,Peoria,40.799221,-89.63482,Illinois
4376,IL,Plainfield,41.638841,-88.200327,Illinois
4377,IL,Quincy,39.941219,-91.328005,Illinois
4378,IL,Rockford,42.244838,-88.981764,Illinois
4379,IL,Sterling,41.819738,-89.648079,Illinois
4380,IL,Washington,40.709134,-89.459989,Illinois
4381,IL,Westmont,41.810585,-87.982365,Illinois
4382,IL,Yorkville,41.66473,-88.438626,Illinois
4383,MI,Oscoda,44.4338288,-83.3301245,Michigan
4384,MS,Ackerman,33.314583,-89.17677,Mississippi
4385,MS,Belzoni,33.219676,-90.498948,Mississippi
4386,MS,Biloxi,30.46993,-88.941362,Mississippi
4387,MS,Brandon,32.365723,-90.058086,Mississippi
4388,MS,Brookhaven,31.601828,-90.45174,Mississippi
4389,MS,Brookhaven,31.54648,-90.420303,Mississippi
4390,MS,Bruce,33.989338,-89.348802,Mississippi
4391,MS,Buckatunna,31.543008,-88.52855,Mississippi
4392,MS,Carthage,32.727577,-89.534861,Mississippi
4393,MS,Clarksdale,34.204011,-90.564232,Mississippi
4394,MS,Clarksdale,34.1907196624484,-90.57572398014833,Mississippi
4395,MS,Cleveland,33.73804583424717,-90.72358386508176,Mississippi
4396,MS,Coldwater,34.699495,-89.966958,Mississippi
4397,MS,Columbia,31.2493307,-89.81307,Mississippi
4398,MS,Corinth,34.937339,-88.529351,Mississippi
4399,MS,Corinth,34.931649,-88.521462,Mississippi
4400,MS,Crystal Springs,31.99788967477637,-90.32643105026246,Mississippi
4401,MS,Edwards,32.329072,-90.605301,Mississippi
4402,MS,Florence,32.18384,-90.135176,Mississippi
4403,MS,Greenville,33.3998967,-91.005215,Mississippi
4404,MS,Greenwood,33.52443,-90.15086,Mississippi
4405,MS,Grenada,33.7952479,-89.7452837,Mississippi
4406,MS,Hazlehurst,31.875858,-90.377463,Mississippi
4407,MS,Houston,33.894712,-89.024906,Mississippi
4408,MS,Kosciusko,33.06750932564913,-89.56368444313046,Mississippi
4409,MS,Lexington,33.11176,-90.04713,Mississippi
4410,MS,Liberty,31.16224917268461,-90.83550292065428,Mississippi
4411,MS,McComb,31.22758184109758,-90.4580659338684,Mississippi
4412,MS,Meadville,31.471504,-90.897835,Mississippi
4413,MS,Meridian,32.353505,-88.701769,Mississippi
4414,MS,Meridian,32.357349,-88.693893,Mississippi
4415,MS,Philadelphia,32.770874,-89.119198,Mississippi
4416,MS,Pickens,32.87809636224291,-89.97675747724611,Mississippi
4417,MS,Pope,34.2111764,-89.9396021,Mississippi
4418,MS,Prentiss,31.5873330821602,-89.87571564232786,Mississippi
4419,MS,Prentiss,31.592088,-89.87235,Mississippi
4420,MS,Purvis,31.154057,-89.412504,Mississippi
4421,MS,Water Valley,34.13206603150081,-89.64999126585388,Mississippi
4422,MS,Winona,33.493757,-89.736679,Mississippi
4423,NE,Lincoln,40.893561,-96.644691,Nebraska
4424,PA,Myerstown,40.367958,-76.337784,Pennsylvania
4425,WI,Eau Claire,44.831298,-91.546992,Wisconsin
4426,MN,Heron Lake,43.79788544504223,-95.32302131219484,Minnesota
4427,OK,Clinton,35.490972,-98.967096,Oklahoma
4428,OK,Stilwell,35.8387307075083,-94.63101432649228,Oklahoma
4429,PA,Towanda,41.787689,-76.453971,Pennsylvania
4430,NY,Port Jefferson Station,40.93214565423118,-73.05260362698364,New York
4431,SC,Anderson,34.5016,-82.68385,South Carolina
4432,SC,Greenwood,34.196565,-82.134738,South Carolina
4433,TX,Missouri City,29.538952,-95.536721,Texas
4434,AL,Tuscaloosa,33.14609,-87.543213,Alabama
4435,CA,Huntington Beach,33.716025,-117.988723,California
4436,MN,Bellingham,45.133929,-96.285497,Minnesota
4437,MN,Heron Lake,43.79788544504223,-95.32302131219484,Minnesota
4438,GA,Augusta,33.48283,-81.986293,Georgia
4439,GA,Augusta,33.447852,-82.032584,Georgia
4440,NC,Charlotte,35.243046,-80.994416,North Carolina
4441,NC,Charlotte,35.171258,-80.744539,North Carolina
4442,NC,Charlotte,35.201663,-80.739385,North Carolina
4443,NC,Charlotte,35.16712,-80.876795,North Carolina
4444,NC,Charlotte,35.241235,-80.897939,North Carolina
4445,NC,Charlotte,35.236469,-80.82945,North Carolina
4446,NC,Winston-Salem,36.095138,-80.247802,North Carolina
4447,SC,Charleston,32.793608,-79.941142,South Carolina
4448,SC,Greenville,34.802452,-82.424724,South Carolina
4449,SC,Greenville,34.866991,-82.380157,South Carolina
4450,SC,North Charleston,32.855049,-80.020287,South Carolina
4451,MA,Milford,42.151933,-71.49534,Massachusetts
4452,GA,Sandersville,32.961145,-82.809538,Georgia
4453,TX,Houston,29.74492335985222,-95.46390671163942,Texas
4454,IL,Highland Park,42.153822,-87.801805,Illinois
4455,MI,Cassopolis,41.90855,-86.01211,Michigan
4456,MI,Hartford,42.19386,-86.167179,Michigan
4457,NY,Port Jefferson Station,40.933471,-73.05379,New York
4458,KY,Walton,38.857848,-84.625916,Kentucky
4459,MO,Hannibal,39.664071,-91.416377,Missouri
4460,MO,Platte City,39.352608,-94.768967,Missouri
4461,NY,Kerhonkson,41.771445,-74.313151,New York
4462,KY,Lexington,38.041884,-84.424533,Kentucky
4463,CO,Loveland,40.4069,-105.05401,Colorado
4464,CO,Rifle,39.529977,-107.782568,Colorado
4465,IA,Columbus Junction,41.281095,-91.394418,Iowa
4466,MI,Dundee,41.958715,-83.670539,Michigan
4467,MI,Novi,42.509856,-83.466233,Michigan
4468,MI,Romulus,42.195089,-83.326295,Michigan
4469,MI,Romulus,42.243137,-83.347135,Michigan
4470,MI,Swartz Creek,42.96696,-83.830741,Michigan
4471,MI,Troy,42.552431,-83.147648,Michigan
4472,MI,Warren,42.492241,-83.028059,Michigan
4473,IA,Underwood,41.380814,-95.68201,Iowa
4474,IA,Waukee,41.5656281,-93.8799347,Iowa
4475,IL,Danville,40.187566,-87.629094,Illinois
4476,IL,Evergreen Park,41.725247,-87.682287,Illinois
4477,IN,Portage,41.551518,-87.180823,Indiana
4478,IN,Warsaw,41.26194,-85.838753,Indiana
4479,MI,Chesterfield,42.644611,-82.854189,Michigan
4480,MI,Commerce Township,42.598604,-83.44661,Michigan
4481,MI,Detroit,42.4463,-83.118079,Michigan
4482,NY,Salt Point,41.781388,-73.75974,New York
4483,TN,Chattanooga,35.023591,-85.245716,Tennessee
4484,WI,Jefferson,42.990348,-88.807595,Wisconsin
4485,AL,Fultondale,33.63137,-86.77941,Alabama
4486,AL,Montevallo,33.09557,-86.854251,Alabama
4487,GA,Macon,32.8308,-83.728631,Georgia
4488,GA,Newnan,33.439319,-84.874831,Georgia
4489,IA,Letts,41.329024,-91.272468,Iowa
4490,AL,Hope Hull,32.194234,-86.419627,Alabama
4491,AL,Hueytown,33.45448508041628,-87.00798832009889,Alabama
4492,KY,Sturgis,37.656416,-88.089873,Kentucky
4493,LA,Church Point,30.401001,-92.223969,Louisiana
4494,LA,Sulphur,30.311911,-93.367743,Louisiana
4495,NC,Asheville,35.626843,-82.553284,North Carolina
4496,NC,Colfax,36.093842,-79.99871,North Carolina
4497,NC,Haw River,36.072103,-79.354106,North Carolina
4498,NC,Kannapolis,35.504228,-80.609583,North Carolina
4499,NC,Marshville,34.985747,-80.35705,North Carolina
4500,NC,Rural Hall,36.214083,-80.283069,North Carolina
4501,NC,Weaverville,35.704209,-82.565443,North Carolina
4502,NC,Whiteville,34.299878,-78.714,North Carolina
4503,NC,Wilson,35.746035,-77.873964,North Carolina
4504,NY,Port Henry,44.033647,-73.462166,New York
4505,NY,Springfield,42.837537,-74.869904,New York
4506,SC,Mt. Pleasant,32.8390003,-79.8709113,South Carolina
4507,TN,Columbia,35.592282,-87.018813,Tennessee
4508,TN,Knoxville,35.960915,-83.968407,Tennessee
4509,TN,Lebanon,36.216081,-86.324246,Tennessee
4510,TN,Lebanon,36.181509,-86.368984,Tennessee
4511,TN,Lebanon,36.171376,-86.307065,Tennessee
4512,TN,Madisonville,35.51480327238732,-84.37175173149109,Tennessee
4513,TN,Nashville,36.100951,-86.762732,Tennessee
4514,TN,Sweetwater,35.59118,-84.479472,Tennessee
4515,AR,Conway,35.106478,-92.43572,Arkansas
4516,IN,Frankfort,40.185035,-86.53319,Indiana
4517,IN,Indianapolis,39.69989629999999,-86.31425445606692,Indiana
4518,SC,Spartanburg,34.94618,-81.996914,South Carolina
4519,HI,Keaau,19.632922,-155.05369,Hawaii
4520,CA,Livermore,37.74983,-121.650172,California
4521,CA,Palm Desert,33.744086,-116.358858,California
4522,CA,Sacramento,38.525206,-121.387843,California
4523,CA,Sacramento,38.496291,-121.480066,California
4524,CA,West Sacramento,38.577592,-121.569326,California
4525,FL,Jacksonville,30.318173,-81.752479,Florida
4526,FL,Orlando,28.442255,-81.300819,Florida
4527,FL,Venice,27.032734,-82.395633,Florida
4528,GA,Albany,31.539253,-84.102677,Georgia
4529,GA,Atlanta,33.768283,-84.426533,Georgia
4530,GA,Atlanta,33.705075,-84.383939,Georgia
4531,NY,Valhalla,41.08183,-73.825183,New York
4532,WI,Appleton,44.245683,-88.483089,Wisconsin
4533,TN,Athens,35.467829,-84.644781,Tennessee
4534,CA,Fresno,36.793557,-119.727819,California
4535,CA,Huntington Beach,33.730415,-118.007228,California
4536,GA,Savannah,32.004788,-81.280219,Georgia
4537,IL,Carbondale,37.74387,-89.161725,Illinois
4538,IL,Cary,42.218188,-88.258297,Illinois
4539,IL,Island Lake,42.26384545793609,-88.17826939154054,Illinois
